BuildingClass,ZoningClassification,StreetFrontage,PlotSize,StreetType,AlleyAccess,PlotShape,LandFlatness,UtilitiesAvailable,PlotConfiguration,PlotSlope,BusinessDistrict,Proximity1,Proximity2,BuildingType,BuildingStyle,BuildingGrade,BuildingCondition,ConstructionYear,RenovationYear,RoofType,RoofMaterial,ExteriorCovering1,ExteriorCovering2,ExteriorFinishType,ExteriorFinishArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,FinishedBasementArea1,BasementFinishType2,FinishedBasementArea2,UnfinishedBasementArea,BasementArea,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,OfficeSpace,BasementRestrooms,BasementHalfRestrooms,Restrooms,HalfRestrooms,MeetingRooms,Pantries,PantryQuality,TotalRooms,FunctionalityRating,ConferenceRooms,ConferenceRoomQuality,ParkingType,ParkingConstructionYear,ParkingFinish,ParkingSpots,ParkingArea,ParkingQuality,ParkingCondition,PavedAccess,TerraceArea,OpenBalconyArea,EnclosedBalconyArea,3SsnPorch,ScreenedArea,RecreationArea,RecreationQuality,Perimeter,MiscellaneousFeature,MiscellaneousValue,MonthListed,YearListed,ListingType,ListingCondition,OfficeCategory
20.0,RL,87.0,11141.163985871051,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1966.0,2004.0,Gable,CompShg,CemntBd,HdBoard,,454.1748839829938,TA,Gd,PConc,Gd,TA,Av,GLQ,1137.2694966739596,Unf,0.0,186.0,1158.0,GasA,Ex,Y,SBrkr,1440.0,0.0,0.0,1460.7468049117363,1,0,2,0,3,1,TA,6,Typ,0,,Detchd,1979.0,RFn,1,435.0,TA,TA,Y,182.0,74.0,0.0,0.0,0.0,0.0,,,,482.3516048965356,3.0,2009.0,WD,Normal,0
20.0,RL,68.0,10462.88273597685,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,191.61259330635937,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,280.0,1349.5909035910443,GasA,Ex,Y,SBrkr,1466.0,0.0,0.0,1636.4527703649117,2,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,,2,440.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2009.0,WD,Normal,3
50.0,RL,80.0,11426.821767578047,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,RRAn,Norm,1Fam,1Story,10.0,5.0,2010.0,2010.0,Gable,CompShg,WdShing,Wd Shng,Stone,513.0,Ex,TA,CBlock,Ex,Gd,Av,ALQ,0.0,,0.0,1580.0,1934.6075811305766,GasA,Ex,Y,SBrkr,1390.0,1040.0,0.0,2390.7674879859546,0,0,3,1,3,1,Ex,7,Typ,1,Gd,Attchd,2010.0,Fin,2,649.0,TA,TA,Y,467.16510637907743,742.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Partial,4
20.0,RL,54.0,10196.755061779546,Pave,,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1998.0,1997.0,Gable,CompShg,BrkComm,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,672.0,Unf,0.0,0.0,840.0,GasA,TA,Y,SBrkr,1067.9979192793135,899.3240803642965,0.0,1872.0144706976369,0,0,1,1,3,1,Gd,6,Min2,0,NA,Attchd,,Unf,2,550.0,TA,TA,Y,0.0,77.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,WD,Normal,2
50.0,RL,79.0,10800.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,7.0,7.0,1930.0,1950.0,Hip,CompShg,Wd Sdng,VinylSd,,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,319.0,BLQ,0.0,448.0,1643.0,GasA,Gd,Y,SBrkr,1710.0,0.0,0.0,1262.8748555918462,1,0,1,0,2,1,Gd,6,Min2,3,Ex,Detchd,1958.0,NA,1,253.22002890576053,Fa,NA,Y,0.0,0.0,185.0,0.0,196.60794160804053,0.0,,,,0.0,1.0,2007.0,WD,Normal,1
20.0,,30.107232790030828,11634.349827124895,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6.0,7.0,2006.0,2009.0,Gable,CompShg,VinylSd,Plywood,,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,513.0,700.0,GasA,Ex,Y,SBrkr,1557.3889429918468,0.0,0.0,1397.3620043419428,0,0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2007.0,RFn,2,576.0,TA,TA,Y,168.0,100.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2007.0,WD,Normal,2
20.0,RL,65.0,8765.299128105917,Pave,,Reg,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1923.0,2002.0,Gable,WdShake,VinylSd,VinylSd,,230.73590212876718,Gd,TA,CBlock,TA,TA,No,Unf,36.0,Unf,0.0,293.0,1040.0,GasA,Ex,Y,SBrkr,1032.0,0.0,0.0,1034.0,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,,Unf,1,303.22875713218116,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,New,Normal,1
20.0,FV,72.0,12090.0,Pave,,IR1,HLS,AllPub,Corner,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7.0,5.0,1972.0,1997.0,Gable,CompShg,VinylSd,MetalSd,,290.0,Gd,TA,PConc,Gd,TA,No,Rec,144.0,Unf,0.0,1266.0,1119.4493507944433,GasA,Ex,Y,SBrkr,1431.910153843909,468.0,0.0,1948.0,1,0,3,0,3,1,Gd,8,Typ,2,,Attchd,1993.0,Fin,2,623.6704132473376,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0.0,,NA,,0.0,5.0,2008.0,WD,Family,3
20.0,RL,69.0,12090.0,Pave,,Reg,Lvl,AllPub,Inside,Mod,MeadowV,Norm,Norm,1Fam,1Story,5.0,6.0,1922.0,1972.0,Gable,CompShg,VinylSd,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,872.2579055221083,1367.6976724156825,GasA,TA,Y,SBrkr,1344.0,0.0,0.0,1034.0,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1926.0,RFn,2,498.0,TA,TA,Y,0.0,0.0,158.72682411548345,0.0,0.0,0.0,,,,0.0,7.0,2006.0,New,Normal,1
85.0,RL,,9720.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,5.0,1994.0,1952.0,Gable,CompShg,HdBoard,MetalSd,,464.0371842228082,TA,TA,CBlock,Gd,TA,No,ALQ,641.0360846168251,Unf,0.0,0.0,899.1929967195783,GasA,Gd,Y,SBrkr,976.0,412.0,0.0,1463.9401911347238,0,0,1,1,2,1,Gd,7,Typ,3,,Attchd,1970.0,,2,400.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,1.0,2007.0,WD,Normal,2
20.0,RL,,12461.363509521218,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6.0,5.0,1973.0,2004.0,Gable,CompShg,CemntBd,CmentBd,,144.0,TA,TA,PConc,TA,Fa,Av,BLQ,1070.1662599392128,,0.0,0.0,858.0,GasA,TA,Y,SBrkr,1719.9855061279968,0.0,0.0,1632.0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,,2,506.0,TA,TA,Y,353.39071393487365,57.3995228103328,0.0,0.0,127.95623769722486,0.0,,GdWo,,0.0,5.0,2007.0,New,Normal,2
20.0,RL,,11909.842121053438,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1958.0,1990.0,Gable,CompShg,Plywood,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,1235.916874793827,Unf,0.0,0.0,624.0,GasA,TA,Y,SBrkr,1478.0,0.0,0.0,1516.0,1,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1957.0,Fin,2,560.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,WD,Normal,0
20.0,RL,68.0,9100.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1983.0,1961.0,Gable,CompShg,Plywood,MetalSd,,0.0,TA,TA,PConc,Gd,TA,NA,Unf,236.17757215135484,Unf,0.0,153.53825145146146,546.0,GasA,Ex,Y,SBrkr,889.0065218344932,0.0,0.0,1128.2284060050981,1,0,2,0,3,1,TA,4,Mod,0,,Attchd,1999.0,RFn,1,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,1
60.0,RM,80.0,10185.448445828615,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1954.0,1951.0,Shed,CompShg,CemntBd,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,119.0,Unf,0.0,1213.976153109508,1280.0,GasA,Ex,Y,FuseA,1166.0,756.0,0.0,2034.0,0,0,2,0,3,1,TA,7,Maj1,1,TA,Detchd,,,2,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,108.23740604167294,0.0,,,,0.0,4.0,2008.0,New,Normal,2
160.0,RM,65.0,8923.627682253722,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,Twnhs,1Story,5.0,5.0,1962.0,1967.0,Gable,CompShg,HdBoard,MetalSd,,0.0,TA,TA,CBlock,Gd,TA,No,Rec,0.0,Unf,0.0,229.0,832.0,GasA,Gd,Y,SBrkr,780.0,884.0,0.0,1287.0,1,0,2,1,2,1,TA,6,Typ,0,NA,Detchd,1968.0,Unf,1,200.0,NA,NA,Y,0.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,0
60.0,RL,50.0,8613.410937554905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1977.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,270.0,TA,TA,PConc,TA,NA,No,GLQ,1260.8971271670678,Unf,0.0,286.39709703416963,743.0109442636721,GasA,Ex,Y,SBrkr,816.0,1026.3100372778117,0.0,1690.0,1,0,2,1,3,1,TA,7,Typ,0,NA,Attchd,1977.0,RFn,1,280.0,TA,TA,Y,125.0,144.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD,Normal,1
70.0,FV,71.0,12355.049385095923,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,2004.0,Gable,CompShg,HdBoard,VinylSd,BrkFace,203.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,637.5128738501037,936.0,GasA,TA,Y,SBrkr,1687.8532917530797,850.0,0.0,2640.0,0,0,3,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,2,720.0,TA,TA,Y,198.0,56.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,4
60.0,RL,68.0,9500.56763199502,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4.0,6.0,1923.0,1964.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,Gd,No,ALQ,152.0,LwQ,0.0,424.0,832.0,GasA,Gd,Y,SBrkr,907.5048374897718,0.0,0.0,1250.0,0,0,2,0,3,1,TA,7,Typ,1,,Attchd,1969.0,Unf,0,0.0,NA,,Y,286.2884812546565,28.0,0.0,0.0,0.0,0.0,,NA,,0.0,2.0,2009.0,WD,Abnorml,2
60.0,RL,68.0,11165.700075856043,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,7.0,1.3000651622060366,2007.0,1970.0,Gable,CompShg,MetalSd,Stucco,,0.0,TA,TA,PConc,Gd,TA,Mn,Rec,463.04079027469817,Unf,0.0,324.0,1008.0,GasA,Ex,Y,SBrkr,945.0,0.0,0.0,1072.0,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,3,608.0,TA,TA,Y,0.0,225.87678937259773,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,4
50.0,FV,90.0,11689.419441009833,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,TwnhsE,2Story,7.0,3.0,2007.0,2009.0,Hip,CompShg,CemntBd,CmentBd,,222.12014578881664,Gd,TA,Slab,Ex,Fa,Av,GLQ,909.9194291464529,Unf,118.22321595049054,832.0,1833.4777860925033,GasA,Ex,Y,SBrkr,1422.0,0.0,0.0,1502.0,1,0,2,0,2,1,Gd,6,Typ,1,,Attchd,2008.0,RFn,2,642.0,,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,NA,,450.0,10.0,2009.0,ConLI,Normal,3
20.0,RL,95.0,11875.495736514158,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,1978.0,1956.0,Gable,CompShg,HdBoard,Plywood,,0.0,TA,Fa,BrkTil,Gd,TA,Mn,ALQ,612.0,Unf,0.0,936.4961858473905,1292.4217474634336,GasA,TA,Y,SBrkr,1144.0,0.0,0.0,861.0,1,0,0,0,2,1,TA,5,Typ,1,TA,,1959.0,Fin,1,476.0,TA,TA,Y,178.0,22.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,WD,Normal,0
50.0,RL,,14242.0416760798,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,10.0,5.0,2008.0,2007.0,Hip,CompShg,HdBoard,MetalSd,,236.9609435518369,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,701.8842648251126,1709.284152886712,GasA,Ex,Y,SBrkr,2063.454909531625,644.0,0.0,2646.0,1,0,2,0,3,1,Gd,9,Typ,1,TA,Attchd,2007.0,Fin,2,515.0,TA,TA,Y,168.0,154.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,4
20.0,RL,,11881.886872003066,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6.0,4.0,2005.0,2000.0,Hip,CompShg,VinylSd,VinylSd,,618.4739382766137,TA,Fa,PConc,Gd,TA,Av,ALQ,427.4437848267531,Unf,0.0,630.0,1838.0,GasA,TA,Y,SBrkr,1652.0,0.0,0.0,1548.0,1,0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,1993.0,Fin,2,499.0,TA,TA,Y,174.55001252254755,110.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,3
50.0,RL,85.0,20806.908808198354,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,6.0,5.0,1960.0,1963.0,Gable,CompShg,MetalSd,MetalSd,Stone,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1037.3660172224015,1363.381220012682,GasA,Ex,N,SBrkr,1528.0177507119777,797.686039633205,0.0,2451.1766027909257,0,0,2,0,4,1,Gd,8,Typ,2,,Attchd,1965.0,RFn,2,768.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,COD,Normal,4
60.0,RL,24.0,7803.049311940566,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,1Story,6.0,5.0,1990.0,2007.0,Gable,CompShg,Wd Sdng,VinylSd,,566.663916170741,Gd,TA,CBlock,Gd,TA,Av,ALQ,414.29875897533697,Unf,0.0,338.55916977294487,1055.0,GasA,Ex,Y,SBrkr,988.0,0.0,0.0,1072.0,1,0,1,0,3,1,Gd,6,Typ,1,NA,BuiltIn,2004.0,RFn,2,384.0,TA,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,7.0,2006.0,WD,Normal,2
20.0,C (all),84.0,23489.389238347245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8.0,5.0,1999.0,1984.0,Gable,CompShg,Wd Sdng,Wd Sdng,,238.868768234527,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1219.0,LwQ,0.0,847.0,1978.0,GasA,Ex,Y,SBrkr,2060.0908488762525,0.0,0.0,2249.508244240364,1,0,2,1,3,1,Gd,7,Typ,2,,Attchd,1987.0,,1,280.0,,TA,Y,0.0,114.0,0.0,0.0,144.0,0.0,,,,0.0,11.0,2006.0,WD,Normal,4
120.0,RL,64.0,11900.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,5.0,1929.0,2004.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,600.0,Unf,0.0,90.0,636.4317380213852,GasA,Ex,Y,SBrkr,899.0,688.0,0.0,1489.0,1,0,2,1,4,1,TA,7,Typ,1,,Detchd,1961.0,Unf,2,539.0,TA,TA,Y,0.0,48.13482649395786,60.0,0.0,0.0,0.0,,NA,,0.0,1.0,2006.0,WD,Normal,1
60.0,RM,,12538.517224443438,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,1925.0,1971.0,Gable,CompShg,VinylSd,VinylSd,,176.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,BLQ,685.0678068210422,567.9035558637745,1029.0,GasA,Gd,N,SBrkr,1005.0,651.0,0.0,1565.0,0,0,2,0,4,1,TA,8,Typ,1,,Attchd,1958.0,,2,506.0,TA,TA,N,135.0,73.0,108.26534519889054,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Partial,1
20.0,RM,33.3455567373486,2308.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,Wd Sdng,,810.4252702903846,Gd,TA,PConc,Ex,TA,Av,,2406.5524469465304,Unf,0.0,224.8279447212585,1930.0,GasA,Ex,Y,SBrkr,1500.0,0.0,0.0,1626.0,1,0,1,1,2,1,Gd,6,Typ,2,,Attchd,2007.0,Fin,2,624.0,TA,TA,Y,320.0,70.0,48.24592070998265,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD,Normal,4
50.0,RL,64.0,9600.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Norm,Norm,Twnhs,1Story,6.0,5.0,1948.0,2003.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,252.0,Unf,0.0,118.5502336674476,1126.0,GasA,TA,Y,SBrkr,1766.0,0.0,0.0,1432.0,0,0,1,0,2,1,TA,6,Typ,0,NA,Attchd,1954.0,RFn,2,506.0,TA,TA,Y,334.4364992626767,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD,Normal,2
120.0,RL,70.0,4019.3387822237096,Pave,,IR2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,2Story,5.0,5.0,1993.0,1977.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,No,Rec,223.34757204263914,Unf,0.0,510.23768501311065,728.0,GasA,Ex,Y,SBrkr,778.6461362447975,656.0,0.0,1392.0,1,0,2,1,4,1,Gd,7,Typ,0,NA,Attchd,2003.0,Unf,1,240.0,Fa,TA,N,0.0,68.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,WD,Normal,1
20.0,RL,69.0,9215.780738385565,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1959.0,1964.0,Gable,CompShg,VinylSd,VinylSd,,200.0,TA,TA,Slab,TA,TA,Mn,BLQ,704.0,Unf,0.0,55.0,922.1878355135582,GasA,Ex,Y,SBrkr,1382.0,0.0,0.0,1622.143685650106,1,0,1,0,3,1,TA,7,Typ,1,,Attchd,1956.0,RFn,2,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,700.0,9.0,2009.0,WD,Normal,1
20.0,RL,,6959.806848054326,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1972.0,1950.0,Hip,CompShg,MetalSd,MetalSd,,0.0,Gd,Fa,PConc,Gd,TA,Av,ALQ,580.0,Unf,0.0,849.0,1368.5968305913045,GasA,Ex,Y,FuseA,1102.0,0.0,0.0,768.0,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,,Fin,2,360.0,TA,TA,Y,0.0,0.0,35.0,0.0,0.0,0.0,,NA,,0.0,5.0,2010.0,WD,Abnorml,3
20.0,RM,,7535.118112292679,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,8.0,1974.0,2006.0,Hip,CompShg,VinylSd,Wd Sdng,,0.0,Ex,TA,CBlock,Gd,TA,No,GLQ,836.0,Unf,0.0,806.0,1884.0,GasA,TA,Y,SBrkr,2136.107074251068,0.0,0.0,2065.9032680182254,1,0,2,0,2,1,Gd,7,Typ,2,Gd,Attchd,1970.0,RFn,2,442.0,TA,TA,Y,0.0,134.6155663349692,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,COD,Normal,3
120.0,RM,21.0,4942.665087050333,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,5.0,6.0,1970.0,2002.0,Gable,CompShg,Plywood,MetalSd,,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,483.0,886.711849279733,0.0,948.0,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1978.0,RFn,2,504.0,TA,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,WD,Normal,0
20.0,RL,62.0,12160.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1.5Fin,7.0,5.0,1994.0,2000.0,Gable,CompShg,HdBoard,MetalSd,,142.50390092761532,TA,TA,CBlock,Gd,TA,No,GLQ,735.8046123561327,Unf,0.0,1595.0,1622.621803212531,GasA,Ex,Y,FuseF,1836.0,0.0,0.0,1679.465106478089,0,1,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2005.0,RFn,2,601.9796950661236,TA,TA,Y,255.55029450653421,56.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9.0,2010.0,WD,Normal,3
90.0,RL,60.0,4500.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Feedr,Norm,TwnhsE,1Story,6.0,5.0,2006.0,1976.0,Gable,CompShg,CemntBd,MetalSd,,94.0,Gd,TA,PConc,Ex,TA,Av,,0.0,Rec,0.0,1276.0,1666.0,GasA,Ex,Y,SBrkr,864.0,574.0,0.0,1252.0,0,0,2,1,3,1,TA,6,Typ,0,,Attchd,2003.0,Unf,2,472.0,TA,TA,Y,114.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2010.0,New,Normal,2
50.0,RM,70.0,17233.330390423795,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1930.0,1964.0,Gable,CompShg,MetalSd,Plywood,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,Gd,ALQ,544.0,Rec,144.0,367.5794479230481,1026.0,GasA,Ex,Y,SBrkr,1034.0,0.0,0.0,996.0,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1968.0,RFn,2,453.0,TA,TA,Y,28.0,0.0,0.0,0.0,116.10275212002279,0.0,,,,0.0,4.0,2008.0,WD,Normal,2
20.0,RL,44.0,8076.06555614626,Pave,,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1918.0,1969.0,Gable,CompShg,MetalSd,Plywood,,0.0,TA,TA,CBlock,TA,Gd,No,ALQ,288.0,Unf,0.0,901.0,1177.577606284837,GasA,Ex,N,SBrkr,866.0,582.6538169342025,0.0,1289.9655715847784,1,0,1,0,2,1,TA,5,Typ,1,NA,Detchd,1969.0,Unf,1,312.0,TA,TA,Y,240.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,1
80.0,RL,87.0,11475.0,Pave,,IR1,Bnk,AllPub,FR2,Gtl,OldTown,Norm,Norm,1Fam,1Story,6.0,5.0,1924.0,1950.0,Gable,CompShg,Stucco,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,240.0,NA,0.0,297.0,779.5793278169895,GasA,TA,N,SBrkr,1233.0495876731666,728.0,0.0,1740.0,0,0,2,0,3,1,TA,9,Typ,2,Ex,BuiltIn,1976.0,Unf,2,544.84377686095,TA,TA,Y,280.0,0.0,123.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD,Normal,1
75.0,RL,44.0,9256.300095072613,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,1992.0,Hip,CompShg,AsbShng,AsbShng,,180.0,Gd,TA,PConc,,NA,NA,Unf,0.0,Unf,0.0,434.0,925.0,GasA,TA,Y,SBrkr,1360.0,0.0,0.0,1796.0,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,2001.0,RFn,2,522.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,ConLI,Normal,3
60.0,RL,96.0,14935.16051711405,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,8.0,1998.0,2008.0,Gable,CompShg,HdBoard,Stucco,BrkFace,764.1526990639491,Gd,TA,CBlock,Ex,TA,Av,GLQ,1693.338538450111,Unf,0.0,689.2985523740674,1604.0,GasA,Ex,Y,SBrkr,1508.4655249865339,676.0,0.0,2232.5262511607216,1,0,2,1,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,3,1150.9225854945373,TA,TA,Y,0.0,104.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Partial,4
50.0,RL,90.0,12023.001277882753,Pave,,Reg,Lvl,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,8.0,9.0,1955.0,2000.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,BrkTil,Gd,TA,Mn,GLQ,894.0,Unf,0.0,831.0,1792.0,GasA,Ex,Y,SBrkr,1337.7864568361367,1161.5780713236159,0.0,2648.94552757254,1,0,3,0,4,1,Ex,10,Typ,1,Gd,Attchd,1960.0,Fin,4,890.4234654169155,TA,TA,Y,467.0,56.0,234.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,4
